CustomerID,Air Handler,All ITAM,All Integration,All LifeCycle Services,All SHI Professional Services,All Third Party Services,Application Virtualization,Archiving,Backup & Recovery,Cloud Access Security Broker (CASB),Collaboration,Connectivity,Converged Infrastructure,Data Loss Prevention,Desktop Virtualization,Desktops,Email & Instant Messaging,Encryption,End Point Protection,Enterprise File Sharing,Enterprise Mobility Management,Event Management,Firewall,Hybrid Cloud,Identity & Access Management,Intrusion Prevention System,Laptops,Load Balancing,Management & Monitoring,Mobile Application Management (MAM),Mobile Device Management (MDM),Monitors and Displays,Multi-Factor Authentication,Network Switches,Peripherals,Power Distribution Unit,Printing & Imaging,Private Cloud,Public Cloud,Replication,Routers,Server Virtualization,Servers,Smart Phones,Storage,Tablets,Telephony/Conferencing,Thin Clients,UNKNOWN,Uninteruptible Power Supply,User Workspace,Web & Email Gateways,Wireless Access Points,eDiscovery,churn
210489,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,True
215105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,True
174558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
270250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,2,0,0,0,3,0,0,0,0,10,0,3,46,1,0,0,0,0,0,4,0,0,0,0,2,4,0,0,0,0,0,0,False
6451,0,1,0,0,0,7,2,0,8,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,2,14,0,1,0,0,12,0,103,131,1,3,0,0,0,1,2,33,0,0,0,0,4,0,0,16,0,0,0,False
276158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False
153684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,True
219315,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,True
225233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,True
164075,0,2,0,0,0,8,1,1,19,0,1,0,0,0,19,2,0,0,2,0,0,0,0,2,0,0,14,0,2,0,0,12,0,7,166,5,4,0,0,1,3,0,5,1,9,0,59,7,0,0,29,0,0,0,False
99289,0,0,0,0,0,12,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,True
195708,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,True
170285,0,0,1,0,0,0,0,0,11,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,22,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
271221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,1,0,0,40,0,5,87,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,False
155329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,True
239182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
35,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,True
209057,0,0,0,0,0,6,1,0,10,0,0,0,0,4,1,10,0,0,1,0,0,0,2,0,0,0,16,1,8,0,1,22,0,8,39,6,1,0,0,0,2,0,1,0,2,0,0,1,0,0,6,0,0,0,False
239356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,True
79,0,0,4,0,0,16,0,0,17,0,0,4,0,0,0,10,0,0,4,0,0,0,0,0,0,0,30,0,6,0,0,2,0,0,300,1,16,0,0,0,0,18,6,1,2,0,25,0,0,0,22,0,0,0,False
215583,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,10,2,4,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,True
262355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
235308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,True
162865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
191640,0,0,2,0,0,0,0,0,3,0,0,0,0,3,8,1,0,0,4,0,0,0,1,0,0,0,10,0,1,0,0,3,0,3,34,3,4,0,0,1,0,4,1,0,2,1,3,0,0,0,11,92,0,0,True
258202,0,0,1,0,0,0,0,0,5,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,1,10,0,1,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,True
146354,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,4,23,3,0,0,0,0,0,4,25,0,2,0,10,0,0,1,0,0,0,0,True
240420,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4569,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,True
177165,0,0,0,0,0,24,0,0,15,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,0,0,11,0,16,0,0,6,0,29,49,10,0,0,0,0,0,0,17,0,4,0,1,0,0,0,14,0,0,0,False
141701,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,False
238109,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
170007,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,10,0,0,20,4,0,0,0,0,4,0,1,0,0,0,0,1,0,0,8,0,0,0,True
4397,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
279166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,True
171214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
207855,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,4,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,False
121583,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,7,0,2,65,0,3,0,0,0,1,0,0,0,3,0,5,0,0,0,1,0,0,0,False
6301,1,0,2,0,0,11,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,3,0,0,True
139,0,0,0,0,0,0,1,0,6,0,0,0,0,0,8,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,3,0,0,True
139928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
136521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
132919,0,0,1,0,0,6,0,0,2,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,11,0,0,27,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,1,0,0,0,True
143374,0,1,0,0,0,17,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,9,0,0,0,3,0,0,0,True
5667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5574,1,3,2,0,0,4,0,0,15,0,0,0,0,1,4,2,0,0,4,0,0,0,0,0,0,1,3,0,1,0,0,4,0,43,18,5,5,0,0,0,1,8,10,0,5,0,4,2,0,0,24,0,0,0,False
166048,0,0,3,0,0,2,1,5,8,0,0,1,0,4,4,22,0,0,3,0,4,0,2,0,0,0,28,0,12,0,0,8,0,33,141,6,0,0,0,0,0,0,17,0,0,0,35,0,0,1,7,0,0,0,False
851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
173041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2608,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,True
141791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
272301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,True
201632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
263282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
213027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
150065,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
208148,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,4,30,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,True
150657,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,49,0,21,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,True
268778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,False
3107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
281536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
256332,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
192253,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,14,0,1,0,26,0,0,0,1,0,0,0,False
205597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0,60,2,0,0,0,0,0,0,4,0,0,0,12,0,0,0,10,0,0,0,True
213847,0,2,0,0,0,0,2,0,10,0,0,0,0,0,4,4,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,6,0,0,0,0,6,1,0,3,0,0,0,0,0,16,0,0,0,False
216291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
132277,0,0,0,0,2,0,0,0,1,0,0,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,23,0,0,46,0,2,0,0,1,6,0,2,0,0,2,13,0,0,0,6,0,0,0,False
148312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
3531,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,39,0,0,1,0,0,0,0,0,0,0,4,0,4,0,0,1,0,1,27,0,10,0,0,0,0,0,0,0,1,0,5,2,0,0,5,0,0,0,False
148336,0,0,12,0,0,0,0,0,3,0,0,0,0,6,1,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,17,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,5,0,0,0,True
215913,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
218830,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
230698,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,2,2,1,0,0,0,0,1,1,1,0,4,0,0,0,0,0,1,0,0,0,True
142773,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
248749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
281009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
263112,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,True
153542,0,0,0,0,0,0,0,0,5,0,0,3,0,0,2,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,1,4,0,0,1,0,0,0,0,0,4,0,0,0,True
131538,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,10,0,1,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,True
279868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,28,0,0,76,0,7,0,0,0,8,0,2,0,0,0,22,2,0,0,0,0,0,0,False
198997,0,0,0,0,0,7,0,0,2,0,0,0,0,0,2,13,0,0,2,0,0,0,0,0,0,1,0,0,5,0,0,1,0,5,8,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,True
73563,0,0,0,0,0,30,0,0,12,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,False
178140,0,0,1,0,0,7,1,0,4,0,2,1,0,0,2,13,0,0,4,0,0,0,1,0,0,0,20,4,7,0,1,15,0,10,101,0,10,0,0,0,1,0,7,0,2,0,26,2,0,0,12,0,2,0,False
14536,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
158488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,True
155476,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
149534,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,True
139685,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
191866,0,0,0,0,0,0,0,0,8,0,4,0,0,0,12,16,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,20,0,14,64,1,36,0,0,0,2,3,1,0,3,0,2,8,0,0,14,0,0,0,False
217488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
274858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
249503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
193579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,True
279050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,True
264258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
111311,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,3,0,0,0,0,0,0,0,15,0,2,0,1,1,0,5,8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,0,0,0,True
247240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
269884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
206888,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,30,0,0,5,0,0,0,0,0,0,0,35,0,0,0,0,19,0,0,15,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0,0,False
284106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,False
105131,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
140212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
273456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
256924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,True
247745,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,True
120390,0,0,3,0,4,1,0,0,13,0,0,0,0,3,4,10,0,0,6,0,0,0,5,0,0,0,13,0,8,0,0,8,0,40,37,1,5,0,0,0,1,39,3,0,0,0,8,0,0,0,21,0,0,0,True
6252,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,2,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,6,0,0,0,True
186410,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
278165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
175109,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
207696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,3,17,0,79,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,False
275194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
274882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,False
283202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
242278,0,0,0,0,0,0,0,0,4,0,0,0,0,0,20,0,0,0,1,0,0,0,1,0,0,0,18,0,1,0,0,10,0,1,20,0,8,0,0,2,1,15,0,0,0,0,0,1,0,0,7,0,0,0,True
213096,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,True
52621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
